id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1461996956637671424,1461707758160465921,2021-11-20 09:56:51 GMT,2021-11-20,09:56:51,+0000,1362475747559038978,danku_r,danku_r,,@farmerdbrown @terra_bots_io  https://t.co/C5MtdYao4H,und,[],[],['https://pbs.twimg.com/tweet_video_thumb/FEoOes5XsAccm_W.jpg'],0,0,2,[],[],https://twitter.com/danku_r/status/1461996956637671424,False,,1,https://pbs.twimg.com/tweet_video_thumb/FEoOes5XsAccm_W.jpg,,,,,,,"[{'screen_name': 'farmerdbrown', 'name': 'Farmer D Brown $UST 🌖 $KDA ⛓🕸', 'id': '51686561'}]",,,,
1461988180878581761,1458601549467295748,2021-11-20 09:21:59 GMT,2021-11-20,09:21:59,+0000,1362475747559038978,danku_r,danku_r,,@th3blad3runn3r @THORChain  https://t.co/vB4IryCT1n  🙋🏻‍♂️😊,und,[],['https://youtube.com/c/dankur'],[],1,0,1,[],[],https://twitter.com/danku_r/status/1461988180878581761,False,,0,,,,,,,,"[{'screen_name': 'th3blad3runn3r', 'name': 'netjunkie2k', 'id': '2545720517'}, {'screen_name': 'THORChain', 'name': 'THORChain #RAISETHECAPS', 'id': '1012021170244161536'}]",,,,
1461987662479466497,1458601549467295748,2021-11-20 09:19:55 GMT,2021-11-20,09:19:55,+0000,1362475747559038978,danku_r,danku_r,,@THORChain Where can I read upon the upcoming implementations? Would like to cover this on my channel :),en,[],[],[],3,0,14,[],[],https://twitter.com/danku_r/status/1461987662479466497,False,,0,,,,,,,,"[{'screen_name': 'THORChain', 'name': 'THORChain #RAISETHECAPS', 'id': '1012021170244161536'}]",,,,
1461986788344582154,1461770627585617930,2021-11-20 09:16:27 GMT,2021-11-20,09:16:27,+0000,1362475747559038978,danku_r,danku_r,,@JLchiliz @alphaDefi_ @NexusProtocol Because it’s great work “for free” that supports me as a retail farmer a ton :),en,[],[],[],1,0,4,[],[],https://twitter.com/danku_r/status/1461986788344582154,False,,0,,,,,,,,"[{'screen_name': 'JLchiliz', 'name': 'JLchiliz', 'id': '1124005527694999553'}, {'screen_name': 'alphaDefi_', 'name': 'alphaDefi', 'id': '1387576942363385857'}, {'screen_name': 'NexusProtocol', 'name': 'Nexus Protocol (Ψ,Ψ)', 'id': '1383761761468178432'}]",,,,
1461985352118325250,1461770627585617930,2021-11-20 09:10:44 GMT,2021-11-20,09:10:44,+0000,1362475747559038978,danku_r,danku_r,,@alphaDefi_ @NexusProtocol 🔥🔥🔥,und,[],[],[],1,0,3,[],[],https://twitter.com/danku_r/status/1461985352118325250,False,,0,,,,,,,,"[{'screen_name': 'alphaDefi_', 'name': 'alphaDefi', 'id': '1387576942363385857'}, {'screen_name': 'NexusProtocol', 'name': 'Nexus Protocol (Ψ,Ψ)', 'id': '1383761761468178432'}]",,,,
1461977708066394114,1461789547168161797,2021-11-20 08:40:22 GMT,2021-11-20,08:40:22,+0000,1362475747559038978,danku_r,danku_r,,@thejamhole @terra_money @anchor_protocol You will live a long and healthy intern life! :),en,[],[],[],0,0,0,[],[],https://twitter.com/danku_r/status/1461977708066394114,False,,0,,,,,,,,"[{'screen_name': 'thejamhole', 'name': 'Finntern.UST', 'id': '15712483'}, {'screen_name': 'terra_money', 'name': 'Terra (UST) 🌍 Powered by LUNA 🌕', 'id': '1022028994772910086'}, {'screen_name': 'anchor_protocol', 'name': 'Anchor Protocol', 'id': '1279333728032976896'}]",,,,
1461975993762074631,1461908546354823168,2021-11-20 08:33:33 GMT,2021-11-20,08:33:33,+0000,1362475747559038978,danku_r,danku_r,,@TheMoonMidas @terra_money @Panterra0x @gtcapital_ @TheRyanLion @GJFlannery19 @TwiceInABluMoon @PeterTheTerran @HooliganTwts @chauncey_stjohn @C0mbatvv0mbat @stablekwon 🙇🏻🙇🏻🙇🏻 me sleeping 🤦🏻🤦🏻🤦🏻,en,[],[],[],1,1,7,[],[],https://twitter.com/danku_r/status/1461975993762074631,False,,0,,,,,,,,"[{'screen_name': 'TheMoonMidas', 'name': 'Midas 🌖', 'id': '535662615'}, {'screen_name': 'terra_money', 'name': 'Terra (UST) 🌍 Powered by LUNA 🌕', 'id': '1022028994772910086'}, {'screen_name': 'Panterra0x', 'name': 'Panterra0x', 'id': '1353509326489530369'}, {'screen_name': 'gtcapital_', 'name': 'GT Capital 🌖', 'id': '1442773884953153542'}, {'screen_name': 'TheRyanLion', 'name': 'RyanLion 🌖', 'id': '1326366156173824000'}, {'screen_name': 'GJFlannery19', 'name': 'GJ Flannery🌔', 'id': '756183266'}, {'screen_name': 'TwiceInABluMoon', 'name': 'Trevor.UST 😇', 'id': '4746375182'}, {'screen_name': 'PeterTheTerran', 'name': 'Peter The Terran 🌖⛓ $LUNA $TFLOKI 🎟 $KDA $FLUX', 'id': '166801998'}, {'screen_name': 'HooliganTwts', 'name': 'HooliganTwts $UST 🍂🌔 $Luna', 'id': '955579868112044034'}, {'screen_name': 'chauncey_stjohn', 'name': 'Chauncey St. John 🌖😇 $UST', 'id': '734080891786539008'}, {'screen_name': 'C0mbatvv0mbat', 'name': '𝔸𝕣𝕔𝕙𝕒𝕟𝕘𝕖𝕝•ℝ𝕒𝕡𝕙𝕒𝕖𝕝•$𝕌𝕊𝕋•$𝕃𝕌ℕ𝔸', 'id': '1047320182597644289'}, {'screen_name': 'stablekwon', 'name': 'Do Kwon 🌖', 'id': '357317524'}]",,,,
1461975709027553281,1461918444132061184,2021-11-20 08:32:25 GMT,2021-11-20,08:32:25,+0000,1362475747559038978,danku_r,danku_r,,@Speicherx And price charts :),en,[],[],[],1,0,16,[],[],https://twitter.com/danku_r/status/1461975709027553281,False,,0,,,,,,,,"[{'screen_name': 'Speicherx', 'name': 'Jo 林 🌖', 'id': '257846146'}]",,,,
1461869814725713941,1461830612541661188,2021-11-20 01:31:38 GMT,2021-11-20,01:31:38,+0000,1362475747559038978,danku_r,danku_r,,@Keulseobang @terra_money @YouTube Thank you for the kind words :) :),en,[],[],[],0,0,1,[],[],https://twitter.com/danku_r/status/1461869814725713941,False,,0,,,,,,,,"[{'screen_name': 'Keulseobang', 'name': 'Keulseobang', 'id': '258058732'}, {'screen_name': 'terra_money', 'name': 'Terra (UST) 🌍 Powered by LUNA 🌕', 'id': '1022028994772910086'}, {'screen_name': 'YouTube', 'name': 'YouTube', 'id': '10228272'}]",,,,
1461842024840192007,1461748853317636103,2021-11-19 23:41:13 GMT,2021-11-19,23:41:13,+0000,1362475747559038978,danku_r,danku_r,,@Robokenpo @terraApeville @apevilleLLC @TerransNFT 🙇🏻🙇🏻🙇🏻🙇🏻🙇🏻,und,[],[],[],0,0,2,[],[],https://twitter.com/danku_r/status/1461842024840192007,False,,0,,,,,,,,"[{'screen_name': 'Robokenpo', 'name': 'N A R M', 'id': '1220561132'}, {'screen_name': 'terraApeville', 'name': 'Apeville.UST', 'id': '1396280830037741582'}, {'screen_name': 'apevilleLLC', 'name': 'APEVILLE $LUNA', 'id': '15765992'}, {'screen_name': 'TerransNFT', 'name': '𝙏𝙀𝙍𝙍𝘼𝙉𝙎', 'id': '1438884412704309251'}]",,,,
1461831171692769286,1461707758160465921,2021-11-19 22:58:05 GMT,2021-11-19,22:58:05,+0000,1362475747559038978,danku_r,danku_r,,@Ti_Fi_Lunatic @terra_bots_io Happy Gangsta 05 💁‍♂️,en,[],[],[],0,0,0,[],[],https://twitter.com/danku_r/status/1461831171692769286,False,,0,,,,,,,,"[{'screen_name': 'Ti_Fi_Lunatic', 'name': 'Ti.FI the Terra Lunatic', 'id': '1362441615168720897'}, {'screen_name': 'terra_bots_io', 'name': 'TerraBots | Dcentral Nov 30', 'id': '1446826378981036036'}]",,,,
1461830612541661188,1461830612541661188,2021-11-19 22:55:52 GMT,2021-11-19,22:55:52,+0000,1362475747559038978,danku_r,danku_r,,Winter is coming! But that won´t stop us from farming with 100%+ on @terra_money in full degen mode 🧑‍🌾  We anyway ape safely as responsible degens  🐒🦺How? By mastering all the data points!  Let´s check the best farms on @terra_money 👇👇📽️  https://t.co/Blmq3ALPsv via @YouTube,en,"[{'screen_name': 'terra_money', 'name': 'terra (ust) 🌍 powered by luna 🌕', 'id': '1022028994772910086'}, {'screen_name': 'terra_money', 'name': 'terra (ust) 🌍 powered by luna 🌕', 'id': '1022028994772910086'}, {'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/1N994RvarEA'],[],5,19,139,[],[],https://twitter.com/danku_r/status/1461830612541661188,False,,0,,,,,,,,[],,,,
1461789547168161797,1461789547168161797,2021-11-19 20:12:41 GMT,2021-11-19,20:12:41,+0000,1362475747559038978,danku_r,danku_r,,"There is a lot of data points to digest for a full farmers update on @terra_money   No matter how late, the video will go out there tonight!  A little sneak peek: Checking @anchor_protocol health status to understand the EARN yield expectation long term! :)  https://t.co/AfD3TAdvLO",en,"[{'screen_name': 'terra_money', 'name': 'terra (ust) 🌍 powered by luna 🌕', 'id': '1022028994772910086'}, {'screen_name': 'anchor_protocol', 'name': 'anchor protocol', 'id': '1279333728032976896'}]",[],['https://pbs.twimg.com/media/FElRUbYX0AwEGNW.jpg'],15,14,170,[],[],https://twitter.com/danku_r/status/1461789547168161797,False,,1,https://pbs.twimg.com/media/FElRUbYX0AwEGNW.jpg,,,,,,,[],,,,
1461780874995900419,1461780874995900419,2021-11-19 19:38:13 GMT,2021-11-19,19:38:13,+0000,1362475747559038978,danku_r,danku_r,,"This is an honor and makes me very proud. Glad to see that I could pave the way for someone into this great @terra_money ecosystem and community :)  Thanks, @TerraGolem_NFT 🪄",en,"[{'screen_name': 'terra_money', 'name': 'terra (ust) 🌍 powered by luna 🌕', 'id': '1022028994772910086'}, {'screen_name': 'terragolem_nft', 'name': 'terragolem_nft - first spawn 24 nov', 'id': '1449350103194607617'}]",[],[],3,0,23,[],[],https://twitter.com/danku_r/status/1461780874995900419,False,https://twitter.com/TerraGolem_NFT/status/1461778556791500800,0,,,,,,,,[],,,,
1461729846757838849,1461653178844430336,2021-11-19 16:15:27 GMT,2021-11-19,16:15:27,+0000,1362475747559038978,danku_r,danku_r,,@Remi_Tetot Gentleman! Great stuff. @Speicherx showed the power of crypto. It’s humans first!,en,"[{'screen_name': 'speicherx', 'name': 'jowella 🌖', 'id': '257846146'}]",[],[],0,0,7,[],[],https://twitter.com/danku_r/status/1461729846757838849,False,,0,,,,,,,,"[{'screen_name': 'Remi_Tetot', 'name': 'Remi Tetot 🌍🌖🔴🦂', 'id': '1953841016'}]",,,,
1461723049393369093,1461707758160465921,2021-11-19 15:48:27 GMT,2021-11-19,15:48:27,+0000,1362475747559038978,danku_r,danku_r,,@Maria86606448 @terra_bots_io No way! I wanted this one too! This is pure fire! Kudos :),en,[],[],[],0,0,1,[],[],https://twitter.com/danku_r/status/1461723049393369093,False,,0,,,,,,,,"[{'screen_name': 'Maria86606448', 'name': 'Maria', 'id': '1345494610966163457'}, {'screen_name': 'terra_bots_io', 'name': 'TerraBots | Dcentral Nov 30', 'id': '1446826378981036036'}]",,,,
1461722359786790916,1461711377123446791,2021-11-19 15:45:42 GMT,2021-11-19,15:45:42,+0000,1362475747559038978,danku_r,danku_r,,@Qi_Capital Classic 🙇🏻,en,[],[],[],0,0,4,[],[],https://twitter.com/danku_r/status/1461722359786790916,False,,0,,,,,,,,"[{'screen_name': 'Qi_Capital', 'name': 'Qi Capital', 'id': '1375399744000954370'}]",,,,
1461722234783948802,1461713172285460481,2021-11-19 15:45:12 GMT,2021-11-19,15:45:12,+0000,1362475747559038978,danku_r,danku_r,,@staderlabs 👀,und,[],[],[],0,0,7,[],[],https://twitter.com/danku_r/status/1461722234783948802,False,,0,,,,,,,,"[{'screen_name': 'staderlabs', 'name': 'Stader Labs', 'id': '1387924807480664067'}]",,,,
1461721523132276743,1461716638223458306,2021-11-19 15:42:23 GMT,2021-11-19,15:42:23,+0000,1362475747559038978,danku_r,danku_r,,@defiremoney A pleasure to join you on this one sir :),en,[],[],[],0,0,1,[],[],https://twitter.com/danku_r/status/1461721523132276743,False,,0,,,,,,,,"[{'screen_name': 'defiremoney', 'name': 'defire🔥', 'id': '1422221490246799363'}]",,,,
1461714958878707715,1461707758160465921,2021-11-19 15:16:18 GMT,2021-11-19,15:16:18,+0000,1362475747559038978,danku_r,danku_r,,@Cryptopian111 @terra_bots_io The sword though 🔥,en,[],[],[],0,0,0,[],[],https://twitter.com/danku_r/status/1461714958878707715,False,,0,,,,,,,,"[{'screen_name': 'Cryptopian111', 'name': 'Cryptopian.UST🌖', 'id': '1155937079660032001'}, {'screen_name': 'terra_bots_io', 'name': 'TerraBots | Dcentral Nov 30', 'id': '1446826378981036036'}]",,,,
1461714861025603709,1461707758160465921,2021-11-19 15:15:54 GMT,2021-11-19,15:15:54,+0000,1362475747559038978,danku_r,danku_r,,@Anders11776053 @terra_bots_io Stay tuned for some special alpha next week 👀,en,[],[],[],0,0,2,[],[],https://twitter.com/danku_r/status/1461714861025603709,False,,0,,,,,,,,"[{'screen_name': 'Anders11776053', 'name': 'Ander𝕊.U𝕊T 🎩🎩', 'id': '1401046228218036225'}, {'screen_name': 'terra_bots_io', 'name': 'TerraBots | Dcentral Nov 30', 'id': '1446826378981036036'}]",,,,
1461711310400409608,1461707758160465921,2021-11-19 15:01:48 GMT,2021-11-19,15:01:48,+0000,1362475747559038978,danku_r,danku_r,,"@mf_vroom @terra_bots_io Damn, I am also looking for a rayban and bandana, but the other rayban :)",en,[],[],[],1,0,0,[],[],https://twitter.com/danku_r/status/1461711310400409608,False,,0,,,,,,,,"[{'screen_name': 'mf_vroom', 'name': 'mf_vroom $UST 🌕', 'id': '1454198416821587969'}, {'screen_name': 'terra_bots_io', 'name': 'TerraBots | Dcentral Nov 30', 'id': '1446826378981036036'}]",,,,
1461707758160465921,1461707758160465921,2021-11-19 14:47:41 GMT,2021-11-19,14:47:41,+0000,1362475747559038978,danku_r,danku_r,,"I call him Obi-BOT Kenobi.  May the @terra_bots_io &amp; $LUNA be with you, little friend.  https://t.co/gLE11eTTzy",en,"[{'screen_name': 'terra_bots_io', 'name': 'terrabots | dcentral nov 30', 'id': '1446826378981036036'}]",[],['https://pbs.twimg.com/media/FEkG-1pXoAQ7hYx.png'],27,15,215,[],['luna'],https://twitter.com/danku_r/status/1461707758160465921,False,,1,https://pbs.twimg.com/media/FEkG-1pXoAQ7hYx.png,,,,,,,[],,,,
1461670400241381381,1461649014558916608,2021-11-19 12:19:14 GMT,2021-11-19,12:19:14,+0000,1362475747559038978,danku_r,danku_r,,"@LUNAticHodler @TerraYoda Kind words, sir. Thank you :)",en,[],[],[],0,0,1,[],[],https://twitter.com/danku_r/status/1461670400241381381,False,,0,,,,,,,,"[{'screen_name': 'LUNAticHodler', 'name': 'LUNAticHodler🌕', 'id': '1341028747558830080'}, {'screen_name': 'TerraYoda', 'name': 'Terra Yoda 🌖', 'id': '1428376779568394244'}]",,,,
1461669877215813637,1461635142745829383,2021-11-19 12:17:09 GMT,2021-11-19,12:17:09,+0000,1362475747559038978,danku_r,danku_r,,"@Route2FI I am testing $TIME, $OHM and $KLIMA as I would like to cover them soon on my channel. Need to experience it to see the power of DeFi 2.0 :)",en,[],[],[],4,0,33,[],"['time', 'ohm', 'klima']",https://twitter.com/danku_r/status/1461669877215813637,False,,0,,,,,,,,"[{'screen_name': 'Route2FI', 'name': 'Route 2 FI 🌖🐸', 'id': '1084397942319054850'}]",,,,
1461648331084554244,1461635142745829383,2021-11-19 10:51:32 GMT,2021-11-19,10:51:32,+0000,1362475747559038978,danku_r,danku_r,,"@Route2FI Didn’t you get the $MEMO yesterday already, sir?",en,[],[],[],2,0,16,[],['memo'],https://twitter.com/danku_r/status/1461648331084554244,False,,0,,,,,,,,"[{'screen_name': 'Route2FI', 'name': 'Route 2 FI 🌖🐸', 'id': '1084397942319054850'}]",,,,
1461609818280677376,1461374527884177409,2021-11-19 08:18:30 GMT,2021-11-19,08:18:30,+0000,1362475747559038978,danku_r,danku_r,,"@TheRyanLion @Cristian393939 @AnteAnt33693881 @TerraYoda @Derthebear2 Probably because of the new pfp. I miss smiling real life Ryan too 😩  (Not kidding, we underestimate how much people focus on the pic rather then reading the name posting :))",en,[],[],[],4,0,7,[],[],https://twitter.com/danku_r/status/1461609818280677376,False,,0,,,,,,,,"[{'screen_name': 'TheRyanLion', 'name': 'RyanLion 🌖', 'id': '1326366156173824000'}, {'screen_name': 'Cristian393939', 'name': 'DeFiDaddyKool 🌸⚛️🌖', 'id': '958879143239737344'}, {'screen_name': 'AnteAnt33693881', 'name': 'Ante Antic', 'id': '1424477371672023044'}, {'screen_name': 'TerraYoda', 'name': 'Terra Yoda 🌖', 'id': '1428376779568394244'}, {'screen_name': 'Derthebear2', 'name': 'Derthebear', 'id': '1142170344675041285'}]",,,,
1461608099517771777,1461541849181552641,2021-11-19 08:11:40 GMT,2021-11-19,08:11:40,+0000,1362475747559038978,danku_r,danku_r,,"@farmerdbrown @alphaDefi_ maybe an interesting addition to your dashboard? Love this overview, great work @farmerdbrown",en,"[{'screen_name': 'farmerdbrown', 'name': 'farmer d brown $ust 🌖 $kda ⛓🕸', 'id': '51686561'}]",[],[],1,0,17,[],[],https://twitter.com/danku_r/status/1461608099517771777,False,,0,,,,,,,,"[{'screen_name': 'farmerdbrown', 'name': 'Farmer D Brown $UST 🌖 $KDA ⛓🕸', 'id': '51686561'}]",,,,
1461594366405918726,1461574169796255744,2021-11-19 07:17:06 GMT,2021-11-19,07:17:06,+0000,1362475747559038978,danku_r,danku_r,,@chauncey_stjohn @ThorGuards @THORChain @terra_money @kevinrose @FLAMINGODAO @angelprotocol 👀🙇🏻🙇🏻,und,[],[],[],0,0,4,[],[],https://twitter.com/danku_r/status/1461594366405918726,False,,0,,,,,,,,"[{'screen_name': 'chauncey_stjohn', 'name': 'Chauncey St. John 🌖😇 $UST', 'id': '734080891786539008'}, {'screen_name': 'ThorGuards', 'name': 'ThorGuards ⚒️', 'id': '1435778615992594437'}, {'screen_name': 'THORChain', 'name': 'THORChain #RAISETHECAPS', 'id': '1012021170244161536'}, {'screen_name': 'terra_money', 'name': 'Terra (UST) 🌍 Powered by LUNA 🌕', 'id': '1022028994772910086'}, {'screen_name': 'kevinrose', 'name': 'KΞVIN R◎SE', 'id': '657863'}, {'screen_name': 'FLAMINGODAO', 'name': '🦩FLAMINGO🦩', 'id': '1307002014921101313'}, {'screen_name': 'angelprotocol', 'name': 'Angel Protocol 😇', 'id': '1384732309123829761'}]",,,,
1461484866185404416,1461476209678688258,2021-11-19 00:01:59 GMT,2021-11-19,00:01:59,+0000,1362475747559038978,danku_r,danku_r,,@_darrylgulp @cy_coleman @LunaBulls  https://t.co/j8Orga7OHy,und,[],[],['https://pbs.twimg.com/tweet_video_thumb/FEg8vFNX0A0uRqg.jpg'],0,0,2,[],[],https://twitter.com/danku_r/status/1461484866185404416,False,,1,https://pbs.twimg.com/tweet_video_thumb/FEg8vFNX0A0uRqg.jpg,,,,,,,"[{'screen_name': '_darrylgulp', 'name': 'Darryl', 'id': '1393663438589595649'}, {'screen_name': 'cy_coleman', 'name': 'Coleman $UST 🌖', 'id': '943211139512532994'}]",,,,
1461477996959879169,1461476905128009734,2021-11-18 23:34:42 GMT,2021-11-18,23:34:42,+0000,1362475747559038978,danku_r,danku_r,,@cy_coleman TA is and stays woodoo :),en,[],[],[],1,0,1,[],[],https://twitter.com/danku_r/status/1461477996959879169,False,,0,,,,,,,,"[{'screen_name': 'cy_coleman', 'name': 'Coleman $UST 🌖', 'id': '943211139512532994'}]",,,,
1461457320660115466,1461450405196533765,2021-11-18 22:12:32 GMT,2021-11-18,22:12:32,+0000,1362475747559038978,danku_r,danku_r,,"@TwiceInABluMoon of course, I have not put a TM yet 👀",en,[],[],[],1,0,0,[],[],https://twitter.com/danku_r/status/1461457320660115466,False,,0,,,,,,,,"[{'screen_name': 'TwiceInABluMoon', 'name': 'Trevor.UST 😇', 'id': '4746375182'}]",,,,
1461456869558562822,1461450405196533765,2021-11-18 22:10:44 GMT,2021-11-18,22:10:44,+0000,1362475747559038978,danku_r,danku_r,,"@TwiceInABluMoon yes sir, haha.",tl,[],[],[],1,0,0,[],[],https://twitter.com/danku_r/status/1461456869558562822,False,,0,,,,,,,,"[{'screen_name': 'TwiceInABluMoon', 'name': 'Trevor.UST 😇', 'id': '4746375182'}]",,,,
1461451729258565635,1460986052747972613,2021-11-18 21:50:19 GMT,2021-11-18,21:50:19,+0000,1362475747559038978,danku_r,danku_r,,@Crypto_Lien @terra_money @astroport_fi just create an LP once the pools are live or shortly before that. Should be no issue :),en,[],[],[],0,0,1,[],[],https://twitter.com/danku_r/status/1461451729258565635,False,,0,,,,,,,,"[{'screen_name': 'Crypto_Lien', 'name': '(3, 3) tHorlIen', 'id': '1347999302870659074'}, {'screen_name': 'terra_money', 'name': 'Terra (UST) 🌍 Powered by LUNA 🌕', 'id': '1022028994772910086'}, {'screen_name': 'astroport_fi', 'name': 'Astroport ✦', 'id': '1410977953203302405'}]",,,,
1461450405196533765,1461450405196533765,2021-11-18 21:45:03 GMT,2021-11-18,21:45:03,+0000,1362475747559038978,danku_r,danku_r,,"I think he was looking for this.  It´s the cover page of the famous book ""Way of the WAGMI"". Currently out of order.  https://t.co/iVhGAojza4",en,[],[],['https://pbs.twimg.com/media/FEgdLWFXIAEzh6y.jpg'],3,0,25,[],[],https://twitter.com/danku_r/status/1461450405196533765,False,https://twitter.com/TwiceInABluMoon/status/1461441509576740865,1,https://pbs.twimg.com/media/FEgdLWFXIAEzh6y.jpg,,,,,,,[],,,,
1461343671912181768,1461325583854366720,2021-11-18 14:40:56 GMT,2021-11-18,14:40:56,+0000,1362475747559038978,danku_r,danku_r,,@coinhall_org Congrats sir!,en,[],[],[],1,0,24,[],[],https://twitter.com/danku_r/status/1461343671912181768,False,,0,,,,,,,,"[{'screen_name': 'coinhall_org', 'name': 'Coinhall', 'id': '1425610654900133891'}]",,,,
1461342334709157888,1461308680805048321,2021-11-18 14:35:37 GMT,2021-11-18,14:35:37,+0000,1362475747559038978,danku_r,danku_r,,"@Tristan0x I have that display too, it’s fire (but yeah, I have a desk and a bed, probably I NGMI)",en,[],[],[],0,0,5,[],[],https://twitter.com/danku_r/status/1461342334709157888,False,,0,,,,,,,,"[{'screen_name': 'Tristan0x', 'name': 'Tristan (ζ, ζ)', 'id': '923155789094699008'}]",,,,
1461341948313174028,1461270087785058313,2021-11-18 14:34:05 GMT,2021-11-18,14:34:05,+0000,1362475747559038978,danku_r,danku_r,,@byongho @Levana_protocol @ApolloDAO @astroport_fi We got you sir :)  https://t.co/0kDO5b4FmN,en,[],['https://calendar.google.com/calendar/u/0/r?cid=Z2sydjU0Yml1MWQ1ZTZ1YmZiOWhvOHZndWdAZ3JvdXAuY2FsZW5kYXIuZ29vZ2xlLmNvbQ&pli=1&s=09'],[],1,1,11,[],[],https://twitter.com/danku_r/status/1461341948313174028,False,,0,,,,,,,,"[{'screen_name': 'byongho', 'name': 'Byong Kang 🌖', 'id': '69983524'}, {'screen_name': 'Levana_protocol', 'name': 'Levana Protocol (🐉,🐉)', 'id': '1385260253076414467'}, {'screen_name': 'ApolloDAO', 'name': 'Apollo DAO 🌖', 'id': '1377000992617721859'}, {'screen_name': 'astroport_fi', 'name': 'Astroport ✦', 'id': '1410977953203302405'}]",,,,
1461334411757162497,1460986052747972613,2021-11-18 14:04:08 GMT,2021-11-18,14:04:08,+0000,1362475747559038978,danku_r,danku_r,,"@jcrypto144 @TerraBitesPod @terra_money @astroport_fi A general video on the drop is out. The day it goes live, I will follow up :)",en,[],[],[],1,0,1,[],[],https://twitter.com/danku_r/status/1461334411757162497,False,,0,,,,,,,,"[{'screen_name': 'jcrypto144', 'name': 'joshua', 'id': '1383088194376364037'}, {'screen_name': 'TerraBitesPod', 'name': 'Terra Bites 🌖 $LUNA $UST ⚛️', 'id': '1352473582438395906'}, {'screen_name': 'terra_money', 'name': 'Terra (UST) 🌍 Powered by LUNA 🌕', 'id': '1022028994772910086'}, {'screen_name': 'astroport_fi', 'name': 'Astroport ✦', 'id': '1410977953203302405'}]",,,,
1461301382359752709,1461084919287984132,2021-11-18 11:52:53 GMT,2021-11-18,11:52:53,+0000,1362475747559038978,danku_r,danku_r,,"@krmotkowicz @terra_money @StarTerra_io As a farmer with planned yield expectation I think less interesting due to the gaming approach. However, fair feedback! Same for white whale, which is not yet in :)",en,[],[],[],0,0,0,[],[],https://twitter.com/danku_r/status/1461301382359752709,False,,0,,,,,,,,"[{'screen_name': 'krmotkowicz', 'name': 'Krystian Motkowicz', 'id': '812110655247388672'}, {'screen_name': 'terra_money', 'name': 'Terra (UST) 🌍 Powered by LUNA 🌕', 'id': '1022028994772910086'}, {'screen_name': 'StarTerra_io', 'name': 'StarTerra', 'id': '1382612944001900545'}]",,,,
1461255099548942339,1461250213478342656,2021-11-18 08:48:59 GMT,2021-11-18,08:48:59,+0000,1362475747559038978,danku_r,danku_r,,"@watchlend @mirror_protocol Hey Jan, da bin ich zu wenig in der Aktienszene drinnen. Ich sehe es nur aus yield-Perspektive. Da kannst du dir die APRs bei @alphaDefi_ auf der Webapp anschauen :)",de,"[{'screen_name': 'alphadefi_', 'name': 'alphadefi', 'id': '1387576942363385857'}]",[],[],2,0,1,[],[],https://twitter.com/danku_r/status/1461255099548942339,False,,0,,,,,,,,"[{'screen_name': 'watchlend', 'name': 'LunaBull7568', 'id': '1113106384076320768'}, {'screen_name': 'mirror_protocol', 'name': 'Mirror Protocol', 'id': '1334427533064855552'}]",,,,
1461122179974709253,1461078871537864707,2021-11-18 00:00:48 GMT,2021-11-18,00:00:48,+0000,1362475747559038978,danku_r,danku_r,,"@TheRyanLion @AlphaSeeker21 @lejimmy Not sure, sir. TFLOKI is truly legit 🙋🏻‍♂️",en,[],[],[],4,0,19,[],[],https://twitter.com/danku_r/status/1461122179974709253,False,,0,,,,,,,,"[{'screen_name': 'TheRyanLion', 'name': 'RyanLion 🌖', 'id': '1326366156173824000'}, {'screen_name': 'AlphaSeeker21', 'name': 'Alpha Seeker.UST 🌖🐶', 'id': '985407854822617088'}, {'screen_name': 'lejimmy', 'name': 'Jimmy LΞ (🌖, 🌲)', 'id': '19207319'}]",,,,
1461117880913862657,1461114493296074762,2021-11-17 23:43:43 GMT,2021-11-17,23:43:43,+0000,1362475747559038978,danku_r,danku_r,,@lejimmy  https://t.co/bqp7D7VYVG,und,[],[],['https://pbs.twimg.com/tweet_video_thumb/FEbu9ulWUAU8wYi.jpg'],0,2,2,[],[],https://twitter.com/danku_r/status/1461117880913862657,False,,1,https://pbs.twimg.com/tweet_video_thumb/FEbu9ulWUAU8wYi.jpg,,,,,,,[],,,,
1461116937946255361,1461114493296074762,2021-11-17 23:39:58 GMT,2021-11-17,23:39:58,+0000,1362475747559038978,danku_r,danku_r,,@lejimmy I want the classic Jimmy back 😩 1 out of 1 minted,en,[],[],[],1,0,2,[],[],https://twitter.com/danku_r/status/1461116937946255361,False,,0,,,,,,,,"[{'screen_name': 'lejimmy', 'name': 'Jimmy LΞ (🌖, 🌲)', 'id': '19207319'}]",,,,
